,botscore,tweet_id,user_id
15,0.35,,2889115336
16,0.17,,21964913
17,0.09,,851231960890527746
18,0.07,,952704686842351619
19,0.05,,129021402
20,0.29,,1172448321752797184
21,0.38,,1166451010145083392
22,0.07,,3361179021
23,0.08,,982894299699232768
24,0.04,,717909292016279552
25,0.16,,3407609488
26,0.19,,1108240259035398145
27,0.01,,1392693636
28,0.03,,1104385116
29,0.03,,400307770
30,0.21,,892838395109683201
31,0.11,,77033566
32,0.13,,1153379651328323584
33,0.54,,819777471096635392
34,0.14,,23343292
35,0.09,,41706757
36,0.72,,975573696076185601
37,0.23,,1086850324785254400
38,0.85,,1322183215
39,0.44,,867556936308240385
40,0.0,,1229803932
41,0.06,,1240053728
42,0.19,,895441926543073280
43,0.1,,1176609246
44,0.0,,2438056526
45,0.78,,1128406389951541257
46,0.0,,461667514
47,0.11,,877531
48,0.17,,1052678451432321025
49,0.02,,519270453
50,0.12,,1160520054787706880
51,0.12,,999837820180090880
52,0.01,,1183935379
53,0.02,,936372845084585984
54,0.02,,56468153
55,0.08,,1070505183795404800
56,0.08,,1954293848
57,0.06,,553141079
58,0.07,,1130749960083988480
59,0.01,,553793503
60,0.05,,116255946
61,0.36,,4330237392
62,0.18,,991780538045300737
63,0.35,,974927724
64,0.09,,23239085
65,0.33,,1161694254948868098
66,0.18,,741166993437396992
67,0.35,,1043448029200691200
68,0.02,,273439252
69,0.32,,366973252
70,0.13,,935906566766776320
71,0.14,,347368704
72,0.03,,43557399
73,0.02,,864612400053538816
74,0.19,,20531826
75,0.06,,1019407681394761728
76,0.12,,454370533
77,0.12,,1056244980598083586
78,0.13,,2809342681
79,0.46,,1091093424856621058
80,0.16,,1177190308980895744
81,0.04,,1102799582973456384
82,0.29,,46748863
83,0.12,,225866082
84,0.26,,910492084259495937
85,0.21,,1188724268323880961
86,0.15,,973653195191971840
87,0.02,,433702238
88,0.02,,4848370955
0,0.04,,107913164
1,0.23,,1011711094786797574
2,0.55,,218762408
3,0.01,,591388750
4,0.15,,1642065649
5,0.7,,325926759
6,0.26,,2181054746
7,0.16,,57937765
8,0.28,,1098936328828313601
9,0.48,,1011022390866972675
10,0.05,,1119332110958059526
11,0.23,,483938642
12,0.04,,2364757153
13,0.07,,604137352
14,0.15,,940111119888166914
15,0.0,,262304074
16,0.03,,321189073
17,0.1,,1015493760
18,0.58,,926535632532492288
19,0.0,,2324761302
20,0.07,,168801128
21,0.02,,554213464
22,0.08,,69302673
23,0.1,,963443347003146240
24,0.02,,91180118
25,0.41,,99720412
26,0.17,,32878258
27,0.19,,933714968293314560
28,0.08,,1009398111402422272
29,0.0,,3450279560
30,0.16,,385682164
31,0.26,,400549685
32,0.0,,137879294
33,0.12,,1005962363604959232
34,0.04,,2892230934
35,0.04,,220789933
36,0.11,,2981063169
37,0.07,,1125410167934337024
38,0.06,,811266490888581120
39,0.54,,1203778751844229120
40,0.33,,346086619
41,0.19,,1196873382257680385
42,0.29,,1079936197906984960
43,0.17,,1199458584704229376
44,0.03,,353022633
45,0.01,,592362394
46,0.04,,21157724
47,0.07,,1044678405331927040
48,0.37,,15046488
49,0.03,,220756518
50,0.08,,701006142600777728
51,0.37,,1177465157749895169
52,0.795,,763863970579116032
53,0.82,,1189623555085996032
54,0.09,,344406106
55,0.17,,236631549
56,0.14,,2896141403
57,0.04,,2374861675
58,0.59,,107332909
59,0.06,,717042249624854529
60,0.23,,983825156559785984
61,0.24,,9933702
62,0.42,,139865592
63,0.09,,225633164
64,0.01,,754792147065380864
65,0.23,,72442370
66,0.2,,887655079494508545
67,0.39,,1192147742606471170
68,0.71,,1022489268
69,0.04,,974223472057516033
70,0.23,,310425304
71,0.01,,618138189
72,0.19,,199265609
73,0.14,,420460309
74,0.06,,1125344918
75,0.29,,763820691086905344
76,0.13,,1099362594241036293
77,0.02,,52856327
78,0.17,,777452457068728320
79,0.85,,988674449003003904
80,0.05,,2768959826
81,0.1,,2478751032
82,0.05,,885915781
83,0.6,,752037300
84,0.17,,962433932108197889
85,0.11,,988701587165020160
86,0.07,,1013207259231473665
87,0.54,,721691914152648704
88,0.04,,20056434
89,0.09,,734732225892098048
90,0.02,,2395686426
91,0.27,,95417234
92,0.17,,2553273044
0,0.33,,753078583535501312
1,0.0,,858879092
2,0.09,,3294075541
3,0.23,,602333574
4,0.1,,122440665
5,0.06,,166526815
6,0.0,,2671784968
7,0.18,,986907138638471169
8,0.55,,4120522409
9,0.5666666666666667,,1182340731282681856
10,0.33,,732733704800473089
11,0.05,,343774654
12,0.19,,1040616433863061506
13,0.05,,77215351
14,0.68,,830886553123700736
15,0.15,,715718919785308161
16,0.14,,1083314728900820993
17,0.2,,1104607042793201664
18,0.03,,218790240
19,0.19,,29219966
20,0.03,,720536613063892992
21,0.12,,50509102
22,0.01,,994830729375899648
23,0.15,,940248030221164544
24,0.05,,2310931718
25,0.23,,589956389
26,0.08,,3120819424
27,0.14,,370190084
28,0.07,,983712443061932032
29,0.11,,906254630379810816
30,0.0,,23344835
31,0.49,,1202549440906768384
32,0.06,,315955117
33,0.17,,740311808540606464
34,0.04,,245282348
35,0.01,,611432890
36,0.33,,1092145964717096962
37,0.48,,818249496
38,0.02,,56827875
39,0.35,,1324185924
40,0.04,,37372143
41,0.1,,1197201666388484097
42,0.73,,52137217
43,0.31,,29752560
44,0.02,,1114411818
45,0.14,,1162274988348465152
46,0.1,,3575220323
47,0.55,,746283812393484288
48,0.23,,213065379
49,0.27,,1050241215801819136
50,0.94,,1072186478250348544
51,0.04,,17895891
52,0.09,,1069441712
53,0.29,,67118283
54,0.27,,310697279
55,0.24,,1198298582723510280
56,0.53,,337506607
57,0.03,,1662752274
58,0.83,,31237315
59,0.31,,3405694024
60,0.52,,32748585
61,0.21,,133985786
62,0.13,,116833160
63,0.36,,1049785221225148416
64,0.04,,455159850
65,0.03,,1922848578
66,0.05,,1012728892581392385
67,0.12,,82176501
68,0.12,,2923122424
69,0.21,,822937033052196864
70,0.04,,3407446089
71,0.06,,954266363924709376
72,0.39,,3306535154
73,0.07,,885975197786005510
74,0.29,,1592211
75,0.06,,81233428
76,0.08,,146412733
77,0.07,,1870544461
78,0.41,,751695493
79,0.07,,2312872291
80,0.02,,1002993309097349120
81,0.03,,832855506
82,0.27,,1192273158642044929
83,0.09,,31034781
84,0.7,,957689335167569920
85,0.1,,1119386554777186308
86,0.24,,80942609
87,0.18,,1080131040499372038
88,0.13,,329417123
89,0.1,,335516515
90,0.2,,1143528014417997824
91,0.0,,424294328
92,0.24,,1138526191378468864
0,0.13,,1027668890652946433
1,0.86,,1200552684723593222
2,0.04,,981548819484696576
3,0.04,,630710516
4,0.08,,932067394205470720
5,0.08,,2327712623
6,0.08,,1131065433463746560
7,0.23,,298597725
8,0.11,,2887798870
9,0.11,,1063687409051688960
10,0.24,,1202191179854602240
11,0.16,,1153031168364646400
12,0.28,,810940538262290433
13,0.21,,1086889224010268672
14,0.02,,2589338451
15,0.44,,915328606158561280
16,0.43,,1196784707016548354
17,0.01,,102025640
18,0.03,,1065414990742601728
19,0.05,,309202146
20,0.24,,1173393055484796928
21,0.13,,1143785201551777792
22,0.14,,35088580
23,0.38,,1203775314364682240
24,0.31,,1191848962808074247
25,0.26,,1090460536414838785
26,0.79,,613465688
27,0.2,,38690632
28,0.18,,1120750355124563968
29,0.04,,897794559547191300
30,0.79,,826509383941111808
31,0.14,,546218242
32,0.1,,1155142492536414208
33,0.03,,212660544
34,0.08,,3254025704
35,0.26,,3016840503
36,0.03,,1386792739
37,0.79,,742330387817365504
38,0.68,,1005821999095033856
39,0.03,,1555395032
40,0.76,,1123526233977810944
41,0.03,,1716905508
42,0.07,,3233803922
43,0.14,,949019966967369729
44,0.16,,1161457496780918784
45,0.02,,838341427
46,0.08,,1016985089035718656
47,0.05,,2376472435
48,0.19,,1128343546312970242
49,0.15,,278679295
50,0.08,,2208306082
51,0.13,,964307789349728257
52,0.05,,59939513
53,0.05,,850433261016887297
54,0.02,,145051467
55,0.05,,711157726357954560
56,0.02,,134416173
57,0.03,,2526335698
58,0.05,,1643252666
59,0.04,,845927808
60,0.21,,1090256896458555392
61,0.21,,1166231850047680513
62,0.15,,465893032
63,0.05,,1010766881505075201
64,0.0,,819800729523097603
65,0.04,,582039713
66,0.13,,1127660977611268098
67,0.08,,2725568200
68,0.47,,378946758
69,0.04,,64336250
70,0.31,,1158175286321565696
71,0.26,,2861793339
72,0.27,,222799458
73,0.09,,1098739271341654016
74,0.44,,1009817669506355200
75,0.09,,1198065937615872001
76,0.11,,524012682
77,0.04,,579150732
78,0.03,,753267988384604160
79,0.22,,834065715363737601
80,0.18,,893655074026795009
81,0.02,,1420549081
82,0.07,,853985249990238208
83,0.05,,22600813
84,0.11,,863535690247790593
85,0.05,,440832275
86,0.44,,36378201
87,0.1,,2596776325
88,0.01,,4865211047
89,0.14,,738741281367588865
90,0.28,,1083167207893487616
91,0.41,,242412504
0,0.18,,3155070164
1,0.16,,1048243777016664066
2,0.07,,139700441
3,0.24,,1002649787999707136
4,0.03,,292160065
5,0.12,,1064963754788564992
6,0.24,,42179980
7,0.19,,1104927760907153409
8,0.05,,3287001110
9,0.01,,2545775297
10,0.21,,121607464
11,0.03,,337238803
12,0.05,,1019954889810698240
13,0.02,,400336052
14,0.74,,173496149
15,0.7,,208126391
16,0.56,,2881377238
17,0.09,,1932094608
18,0.06,,859037519907893250
19,0.08,,3295364169
20,0.05,,2288959856
21,0.33,,4889423567
22,0.22,,11980532
23,0.2,,36298666
24,0.24,,1098768230334771200
25,0.08,,1090555818787946498
26,0.3,,942807085
27,0.44,,1120142120034209792
28,0.14,,705949066
29,0.03,,440160312
30,0.02,,264457094
31,0.15,,1151973143142998016
32,0.29,,2991893948
33,0.09,,200469469
34,0.38,,1171155781653270528
35,0.03,,794022053930303488
36,0.05,,24197233
37,0.31,,1055935221974077441
38,0.15,,1085012990624190465
39,0.07,,1468070353
40,0.16,,39466447
41,0.42,,4712397501
42,0.22,,15624735
43,0.07,,258981305
44,0.04,,480392961
45,0.02,,24090695
46,0.27,,1101867996094488577
47,0.06,,56093098
48,0.04,,290934434
49,0.07,,1112005306459062272
50,0.08,,281223410
51,0.43,,636471732
52,0.02,,983278342752239617
53,0.05,,718293204
54,0.01,,20205367
55,0.17,,950920766698196993
56,0.06,,2749232519
57,0.15,,820847079832489984
58,0.52,,936764865024282627
59,0.05,,901224826702098432
60,0.32,,376952412
61,0.05,,625502946
62,0.03,,619807843
63,0.19,,882734027429601281
64,0.02,,991406482880114693
65,0.07,,338542770
66,0.45,,1178485235958386688
67,0.1,,857917531276943360
68,0.2,,1176781465377484800
69,0.11,,509379367
70,0.08,,18972852
71,0.08,,915664446
72,0.24,,16056245
73,0.51,,189969187
74,0.01,,174209487
75,0.11,,707657091155161089
76,0.18,,1192317964109918208
77,0.0,,156680853
78,0.17,,1253661
79,0.04,,125409099
80,0.05,,1174962732
81,0.09,,402152817
82,0.07,,2309128148
83,0.4,,4146082816
84,0.14,,2170892027
85,0.08,,2575540756
86,0.02,,776405653455769600
87,0.23,,2494157430
0,0.04,,495974821
1,0.17,,455404488
2,0.06,,732222752770363392
3,0.26,,909897281788350464
4,0.0,,1577303359
5,0.2,,1179468039504502784
6,0.8,,4198873701
7,0.15,,1088266296846962693
8,0.01,,2423685390
9,0.22,,2239132789
10,0.36,,2804707544
11,0.51,,1048641705891811329
12,0.35,,1059892314
13,0.36,,764149021938180096
14,0.25,,3171395198
15,0.12,,194074300
16,0.15,,1117430639761022976
17,0.11,,2396818939
18,0.12,,50725875
19,0.11,,1046601228715794432
20,0.29,,762008917660405760
21,0.04,,825280556728406016
22,0.06,,3121815448
23,0.32,,1092067214407200768
24,0.08,,2258544906
25,0.07,,463263738
26,0.08,,33248446
27,0.6,,1724325319
28,0.01,,261361471
29,0.06,,162659433
30,0.0,,187899291
31,0.13,,1408087867
32,0.03,,428973009
33,0.0,,3439323340
34,0.12,,948712053203640321
35,0.09,,59338916
36,0.07,,830867042651820032
37,0.64,,47854070
38,0.46,,2973667745
39,0.25,,1138880682564956161
40,0.08,,1080245306036535296
41,0.08,,1083112448213708800
42,0.24,,727579896445341701
43,0.31,,1121509538249601025
44,0.14,,1045862760
45,0.41,,1069258413828382721
46,0.11,,81980889
47,0.51,,914573999962591233
48,0.2,,2635068413
49,0.02,,222749848
50,0.05,,558587776
51,0.07,,3164098435
52,0.08,,1151663054
53,0.11,,16014942
54,0.02,,856871193982500865
55,0.38,,1183435661967122433
56,0.25,,1118624915547197445
57,0.02,,225916929
58,0.0,,2381227117
59,0.34,,2230327087
60,0.33,,2380584155
61,0.15,,3400447079
62,0.16,,1160147675355975681
63,0.04,,178208008
64,0.47,,1128417446627385344
65,0.02,,461816594
66,0.12,,991801009939726336
67,0.08,,1618597638
68,0.11,,28326804
69,0.21,,172306480
70,0.16,,82641636
71,0.23,,540956396
72,0.0,,836946955167236097
73,0.28,,1374298098
74,0.17,,1126841192048672768
75,0.13,,1015061060175396866
76,0.08,,974149613207736321
77,0.3,,2778766456
78,0.02,,1009864887894409223
79,0.16,,122819648
80,0.52,,68426228
81,0.08,,384946989
82,0.21,,1126931392355430400
83,0.09,,722117553036722176
84,0.4,,1023021759967178752
85,0.28,,1200538714088316929
86,0.1,,74829289
87,0.07,,4792212379
88,0.09,,1283925618
89,0.14,,19386285
90,0.16,,1128576091415764992
91,0.14,,14565240
92,0.06,,296298287
93,0.04,,20549983
0,0.2,,1110150959857057792
1,0.13,,1157299515357126657
2,0.01,,543068710
3,0.54,,962011605734060032
4,0.04,,856290337
5,0.2,,289837973
6,0.41,,710601210
7,0.02,,2873629990
8,0.0,,7259302
9,0.51,,994957804468391936
10,0.01,,757000460830117888
11,0.26,,1042467887859093506
12,0.05,,49853473
13,0.12,,2906340183
14,0.47,,1185015171724578817
15,0.12,,2787843868
16,0.03,,233070159
17,0.07,,58742249
18,0.33,,767187524250771457
19,0.09,,190427616
20,0.48,,703205720
21,0.01,,490640257
22,0.63,,959200426594881542
23,0.13,,2213226518
24,0.09,,862944919
25,0.12,,961245853288628224
26,0.15,,759076562650013696
27,0.09,,1085446768429551616
28,0.17,,430221250
29,0.04,,22173073
30,0.12,,3297788838
31,0.05,,4441960167
32,0.02,,1847147394
33,0.04,,60999909
34,0.05,,38007823
35,0.26,,1067301170551681024
36,0.36,,3102148208
37,0.07,,342376791
38,0.27,,1176671462998061056
39,0.12,,536759361
40,0.04,,148560586
41,0.11,,76651126
42,0.5,,3227775293
43,0.1,,890296397475569664
44,0.2,,364035276
45,0.31,,73112505
46,0.02,,355145587
47,0.01,,623860451
48,0.01,,515894317
49,0.21,,192739122
50,0.19,,28418443
51,0.69,,855059997654474752
52,0.3,,1202757878408343552
53,0.03,,560671488
54,0.15,,17801915
55,0.03,,198944200
56,0.05,,307672747
57,0.18,,3345602470
58,0.05,,362350151
59,0.45,,1203533430945964034
60,0.05,,493600956
61,0.21,,1037772628503744512
62,0.15,,819390707878109184
63,0.13,,866822912015314944
64,0.31,,297604246
65,0.0,,4457441361
66,0.18,,2516364260
67,0.86,,2830758904
68,0.26,,3387772737
69,0.44,,3582867494
70,0.05,,408294395
71,0.04,,728999045549727744
72,0.45,,956715412728832001
73,0.02,,1716923738
74,0.21,,1188393896
75,0.11,,4180796896
76,0.13,,1097005218892562432
77,0.37,,1083361413723242499
78,0.04,,998490576
79,0.34,,1084486627723038720
80,0.06,,308379957
81,0.06,,714857534255931392
82,0.34,,2685155450
83,0.02,,1002270572
84,0.21,,3145163592
85,0.05,,879031125171212288
86,0.07,,889609597
87,0.02,,471385778
88,0.11,,937181994663870464
89,0.03,,805546630896295936
0,0.39,,66993825
1,0.47,,1175103634675249155
2,0.47,,242704372
3,0.07,,1133837505625591808
4,0.19,,1168468609892519936
5,0.0,,17339719
6,0.33,,1154128738143088641
7,0.03,,999478182133862401
8,0.1,,580458042
9,0.84,,1199410760
10,0.31,,30776788
11,0.08,,82665681
12,0.48,,17951755
13,0.06,,702289588547624960
14,0.57,,919283024000356357
15,0.14,,1052286008518004738
16,0.23,,401611668
17,0.17,,1855706342
18,0.08,,451897118
19,0.23,,1144108458561552385
20,0.28,,907955274706587649
21,0.43,,71698052
22,0.2,,1056603553563848705
23,0.41,,3686718976
24,0.19,,858949740
25,0.1,,1041788528668160001
26,0.01,,188721854
27,0.11,,575537352
28,0.33,,3440322742
29,0.05,,73003000
30,0.09,,187638435
31,0.16,,2426260914
32,0.11,,2756581260
33,0.0,,443391494
34,0.12,,853181644626415617
35,0.14,,967537645558599685
36,0.16,,833643626
37,0.03,,182140238
38,0.06,,3122507691
39,0.14,,918402140
40,0.3,,803927028
41,0.06,,552983932
42,0.49,,170173437
43,0.38,,1201339749350412288
44,0.01,,160979197
45,0.26,,850822579527049216
46,0.08,,1184372672
47,0.23,,814194772881461248
48,0.02,,953695823610695683
49,0.11,,970887361516064768
50,0.18,,716626258273177600
51,0.17,,701657882
52,0.06,,1041730687102078977
53,0.24,,965991485819817984
54,0.69,,147646962
55,0.05,,50490967
56,0.12,,3294561348
57,0.21,,1108414328661860355
58,0.07,,826549368
59,0.16,,203751860
60,0.92,,1176278229415542786
61,0.01,,15592792
62,0.21,,1096296448314888192
63,0.09,,845537312691900417
64,0.03,,197128108
65,0.06,,3499222815
66,0.15,,1162218040571785216
67,0.05,,25479649
68,0.1,,20012033
69,0.47,,1034858775440699392
70,0.03,,175884701
71,0.12,,2316032119
72,0.03,,867977762329337856
73,0.33,,4740151514
74,0.83,,1203765675514314758
75,0.22,,965002598079258631
76,0.18,,6424562
77,0.18,,2363204305
78,0.45,,2607483289
79,0.01,,17915429
80,0.36,,885976149788065795
81,0.04,,785868995207503873
82,0.16,,19010065
83,0.22,,1156992823851388931
84,0.04,,254450517
85,0.52,,1077822893029904384
86,0.16,,1279630213
87,0.26,,260974540
88,0.67,,819758118255099905
89,0.08,,64325759
90,0.25,,33953887
91,0.03,,3847628787
0,0.08,,3186965258
1,0.11,,291938935
2,0.09,,14859157
3,0.11,,983685815678021632
4,0.2,,1627501111
5,0.24,,753553504032198656
6,0.07,,431224282
7,0.25,,1054388377
8,0.26,,35748752
9,0.05,,43250078
10,0.32,,510296209
11,0.57,,701425844200148992
12,0.55,,1105185674238541825
13,0.33,,1113858701079777281
14,0.01,,1056995167
15,0.24,,1100351208538005504
16,0.38,,892891788838551552
17,0.34,,1141014090468470785
18,0.1125,,905297065365970945
19,0.06,,202463874
20,0.31,,985255205112565760
21,0.21,,1115688494225952769
22,0.04,,251662919
23,0.16,,58353778
24,0.06,,396299285
25,0.08,,390192175
26,0.03,,488967865
27,0.01,,2218627159
28,0.03,,2307376758
29,0.17,,959745550508838912
30,0.17,,1064288336188252160
31,0.14,,256915287
32,0.01,,592785533
33,0.08,,1125961423685685248
34,0.14,,51276630
35,0.14,,114098931
36,0.1,,1110915243297800192
37,0.12,,1063005444422189056
38,0.15,,835440584
39,0.81,,1186374268491304960
40,0.19,,933160229163773952
41,0.18,,1015975025361473536
42,0.0,,334979549
43,0.3,,974276472323149824
44,0.43,,740646728144191488
45,0.06,,14378550
46,0.02,,152992719
47,0.31,,1074427138986688512
48,0.03,,527890508
49,0.42,,715502759701848064
50,0.27,,1102499443444772864
51,0.1,,956456402536534017
52,0.24,,3435139335
53,0.32,,1045284377993924609
54,0.1,,1180179199606296576
55,0.02,,890506536891678720
56,0.08,,42784952
57,0.02,,12637732
58,0.35,,918981895475441664
59,0.03,,65235128
60,0.18,,2301391588
61,0.03,,1025725403166584832
62,0.14,,1034268437516771328
63,0.3,,817457565999263744
64,0.24,,1162949339297325057
65,0.1,,1199871177801551872
66,0.27,,164690458
67,0.1,,378657719
68,0.0,,944814986
69,0.38,,1036037848955277313
70,0.06,,924718368
71,0.01,,2304073948
72,0.12,,501441700
73,0.0,,1575843157
74,0.07,,28426560
75,0.17,,29693196
76,0.46,,28987303
77,0.0,,2402226671
78,0.74,,2342896819
79,0.05,,28019110
80,0.12,,3000547545
81,0.13,,1099798225953964032
82,0.12,,243769858
83,0.13,,3230949164
84,0.03,,279666703
85,0.07,,264997915
86,0.03,,822056306
87,0.02,,2398692820
88,0.43,,1060371818568130565
89,0.11,,823238877435596802
0,0.08,,948633816394076160
1,0.5,,2873890689
2,0.02,,1048934978
3,0.04,,87807360
4,0.3,,22888659
5,0.05,,1700583492
6,0.05,,2190503356
7,0.1,,29470643
8,0.37,,2260751
9,0.06,,75930913
10,0.08,,1019515248250933249
11,0.02,,588847318
12,0.3,,876760166766596096
13,0.25,,959575435620306944
14,0.06,,743383185061359616
15,0.15,,2512384619
16,0.1,,738624038
17,0.1,,533340054
18,0.06,,988345461026316288
19,0.18,,907310587
20,0.56,,1018500380370620420
21,0.11,,970234050
22,0.09,,381930182
23,0.34,,916857192
24,0.08,,2273201733
25,0.09,,2425222969
26,0.0,,443152157
27,0.02,,1080653684
28,0.66,,3337649643
29,0.09,,322556279
30,0.35,,1135487260667928576
31,0.06,,979946608094715904
32,0.19,,961402438556188673
33,0.07,,759741357866885120
34,0.31,,1107370656813981698
35,0.35,,986466594028048384
36,0.26,,1137774216131108865
37,0.09,,2903720967
38,0.3,,1081410064055906304
39,0.32,,34089053
40,0.42,,28676598
41,0.34,,264506131
42,0.15,,1009544170028130304
43,0.33,,26278305
44,0.07,,3163622381
45,0.15,,555063919
46,0.5,,728994095461470208
47,0.03,,2808754450
48,0.21,,52522131
49,0.07,,2419345170
50,0.16,,104056887
51,0.01,,163423215
52,0.06,,481547313
53,0.31,,1167656743318388736
54,0.17,,14335332
55,0.12,,833804549584465921
56,0.0,,55229679
57,0.22,,1170904053229993984
58,0.33,,1168207177137479680
59,0.02,,321944007
60,0.08,,1101924384
61,0.3,,1109213633643319296
62,0.11,,1036701216456237056
63,0.1,,2388091532
64,0.67,,1133654330853199872
65,0.34,,938093901323288576
66,0.32,,870236673564717056
67,0.01,,136547231
68,0.42,,737505226605760512
69,0.01,,3038272234
70,0.07,,28680205
71,0.11,,946822606811992066
72,0.4,,1361190937
73,0.34,,919411434219597829
74,0.01,,1214760734
75,0.02,,77446048
76,0.02,,3015300503
77,0.13,,1104437771312222209
78,0.5,,1024587769220419584
79,0.17,,2622138371
80,0.28,,1053313334265724928
81,0.09,,866017801919770625
82,0.02,,108713356
83,0.05,,29222948
84,0.18,,1692691141
85,0.65,,1087385510333566977
86,0.1,,1067459061589860353
87,0.07,,910556570026524672
88,0.24,,2523722316
89,0.54,,3368747139
90,0.25,,1171739918240014337
91,0.06,,2830372160
0,0.43,,3127931499
1,0.11,,1102170676872523776
2,0.18,,448805451
3,0.1,,15308295
4,0.5825,,2906385247
5,0.05,,366937912
6,0.06,,94323272
7,0.67,,926609286
8,0.05,,823268954739240960
9,0.27,,1045540878142640128
10,0.53,,39883484
11,0.15,,1968588246
12,0.11,,508814682
13,0.17,,959835492
14,0.06,,2830686781
15,0.01,,716995081
16,0.02,,2209281
17,0.24,,1072536819013746690
18,0.07,,730421183028580353
19,0.17,,1113649470485430278
20,0.28,,1116948672665702400
21,0.11,,583118588
22,0.07,,731080440
23,0.545,,899279935050854401
24,0.03,,4113237087
25,0.01,,328197313
26,0.1,,1018115628996194305
27,0.02,,872966762735607808
28,0.01,,2764949110
29,0.09,,20532787
30,0.43,,2335620116
31,0.17,,2244160015
32,0.68,,1185929165461176321
33,0.21,,1083517232678883328
34,0.3,,1203457339472392193
35,0.48,,860869223358357507
36,0.16,,989790556632043520
37,0.02,,613151234
38,0.04,,865688003485806593
39,0.23,,440019580
40,0.11,,177475572
41,0.2,,42241090
42,0.28,,194229727
43,0.08,,14423028
44,0.28,,3214566276
45,0.09,,392210377
46,0.79,,1101585060875198464
47,0.39,,1141348878085709825
48,0.04,,1046448124896714752
49,0.22,,1097389026
50,0.08,,544682536
51,0.36,,3505902095
52,0.05,,189843565
53,0.25,,1082797521469145088
54,0.06,,16459183
55,0.08,,1042110681691172865
56,0.49,,2940937030
57,0.05,,39876380
58,0.28,,28535659
59,0.16,,901556424
60,0.0,,1378402189
61,0.37,,4268718089
62,0.09,,62683408
63,0.03,,18518648
64,0.28,,106877675
65,0.27,,890376158432415747
66,0.07,,70462533
67,0.09,,117012194
68,0.7,,852970642106351617
69,0.03,,25595988
70,0.02,,4198074111
71,0.03,,4586486053
72,0.03,,98736008
73,0.02,,62529072
74,0.38,,1186120292
75,0.23,,1019376901373259777
76,0.33,,1148079431413575680
77,0.17,,28604441
78,0.01,,1355137074
79,0.13,,763697855093673984
80,0.02,,2663853793
81,0.84,,1183515132
82,0.3,,89292914
83,0.2,,1090604167062786048
84,0.64,,51698657
85,0.01,,302442383
86,0.01,,983985257417465856
87,0.09,,267634817
88,0.07,,2515619535
0,0.38,,185282075
1,0.23,,806160350932508672
2,0.3,,992238108065320960
3,0.17,,66858922
4,0.14,,2867537244
5,0.17,,961997730166996992
6,0.05,,2601835710
7,0.05,,190649525
8,0.29,,4855877716
9,0.08,,47431546
10,0.54,,1194627602130096128
11,0.06,,1009952925752483841
12,0.06,,2610828169
13,0.35,,101532348
14,0.04,,2350746608
15,0.23,,28867249
16,0.18,,139170320
17,0.25,,396693155
18,0.1,,1292616090
19,0.07,,867095769903484928
20,0.15,,834858142001426432
21,0.03,,2555058920
22,0.04,,1184482224
23,0.26,,3138723389
24,0.08,,85926706
25,0.45,,1150981872178126856
26,0.13,,1063724042
27,0.11,,934251866417803264
28,0.83,,4319867188
29,0.21,,450879967
30,0.66,,1203746852845342720
31,0.05,,93127164
32,0.19,,34097527
33,0.3,,1087035150398038016
34,0.02,,925855447764086784
35,0.17,,1367847846
36,0.34,,1185968901898854401
37,0.03,,244372294
38,0.07,,405388277
39,0.08,,252036343
40,0.1,,207173690
41,0.05,,81062947
42,0.34,,282032423
43,0.01,,34918363
44,0.01,,778210738955489280
45,0.01,,462870375
46,0.05,,560202555
47,0.03,,2991672427
48,0.34,,1110971456236736513
49,0.02,,174344380
50,0.0,,926324367054786562
51,0.25,,2160000356
52,0.22,,1090792548929421313
53,0.01,,1029018327103008768
54,0.26,,1082537083451912192
55,0.06,,1021296235
56,0.29,,546796309
57,0.27,,609727607
58,0.02,,1642430300
59,0.07,,222509602
60,0.1,,758024512164229124
61,0.07,,248386339
62,0.01,,767060217527951360
63,0.38,,17120526
64,0.05,,597199767
65,0.07,,4440083434
66,0.21,,2987741646
67,0.07,,4854683278
68,0.8,,1166398196710461441
69,0.15,,523498232
70,0.01,,2297903563
71,0.02,,885061716
72,0.22,,7416632
73,0.28,,291298008
74,0.04,,763665236603834368
75,0.0,,1459571574
76,0.43,,753792986069209088
77,0.19,,853979359996239872
78,0.29,,1171749768185487360
79,0.02,,1121248489550299136
80,0.68,,1202641529111818241
81,0.11,,19839849
82,0.03,,711940219168227328
83,0.35,,414123311
84,0.06,,356017138
85,0.54,,1181995442986524673
86,0.35,,3237540971
87,0.06,,701473884885950464
88,0.01,,705343036
89,0.04,,3023693328
90,0.29,,1015314606691151872
91,0.24,,432513392
92,0.09,,1150725547904950273
0,0.06,,3194722591
1,0.4,,926907958168113154
2,0.11,,25543248
3,0.1,,1132641999398608896
4,0.16,,2368354226
5,0.04,,2585846947
6,0.03,,781183109140090881
7,0.04,,965241620454141953
8,0.16,,81863888
9,0.14,,3780524006
10,0.0,,793204273878298624
11,0.02,,2495470235
12,0.01,,3535536136
13,0.01,,119402766
14,0.02,,504803511
15,0.04,,1356190513
16,0.14,,569611611
17,0.15,,801814022182076420
18,0.02,,1278918216
19,0.51,,294069774
20,0.04,,2937402970
21,0.2,,2750475950
22,0.06,,3374122157
23,0.12,,730995198
24,0.03,,3277665025
25,0.12,,1102617463592767488
26,0.14,,1396245960
27,0.01,,506969761
28,0.31,,33152922
29,0.05,,2466814554
